file	percent	reads	taxon_id	taxon_name
gridion364_default.kaiju.classification	0.000115	4	1905847	Curtobacterium sp. BH-2-1-1
gridion364_default.kaiju.classification	0.000115	4	1908198	Salinivibrio kushneri
gridion364_default.kaiju.classification	0.000115	4	1917485	Sulfitobacter sp. AM1-D1
gridion364_default.kaiju.classification	0.000115	4	1921087	Mariprofundus ferrinatatus
gridion364_default.kaiju.classification	0.000115	4	1930557	Shewanella sp. FDAARGOS_354
gridion364_default.kaiju.classification	0.000115	4	1934254	Klebsiella sp. M5al
gridion364_default.kaiju.classification	0.000115	4	1961362	Sphingomonas sp. NIC1
gridion364_default.kaiju.classification	0.000115	4	1967665	Colwellia beringensis
gridion364_default.kaiju.classification	0.000115	4	1971488	endosymbiont of Pachyrhynchus infernalis
gridion364_default.kaiju.classification	0.000115	4	1982042	Altererythrobacter mangrovi
gridion364_default.kaiju.classification	0.000115	4	1986952	Sphingobacteriaceae bacterium GW460-11-11-14-LB5
gridion364_default.kaiju.classification	0.000115	4	2018067	Pseudomonas sp. FDAARGOS_380
gridion364_default.kaiju.classification	0.000115	4	2023229	Porphyrobacter sp. HT-58-2
gridion364_default.kaiju.classification	0.000115	4	2026190	Bacillus mobilis
gridion364_default.kaiju.classification	0.000115	4	2029983	Chitinophaga caeni
gridion364_default.kaiju.classification	0.000115	4	2048898	Microbacterium sp. Y-01
gridion364_default.kaiju.classification	0.000115	4	2049332	Methylomicrobium sp. wino1
gridion364_default.kaiju.classification	0.000115	4	2057798	Actinomyces sp. 432
gridion364_default.kaiju.classification	0.000115	4	2058175	Antarcticibacterium flavum
gridion364_default.kaiju.classification	0.000115	4	2070337	Curtobacterium sp. SGAir0471
gridion364_default.kaiju.classification	0.000115	4	2070369	Sulfitobacter sp. JL08
gridion364_default.kaiju.classification	0.000115	4	2077182	Sphingorhabdus sp. YGSMI21
gridion364_default.kaiju.classification	0.000115	4	2082188	Sphingobium sp. YG1
gridion364_default.kaiju.classification	0.000115	4	2083284	Streptomyces sp. CB09001
gridion364_default.kaiju.classification	0.000115	4	2093834	Bacillus sp. ZY-1-1
gridion364_default.kaiju.classification	0.000115	4	2099788	Lactobacillus sp. CBA3605
gridion364_default.kaiju.classification	0.000115	4	2169583	Pseudomonas sp. SXM-1
gridion364_default.kaiju.classification	0.000115	4	2202141	Chromobacterium sp. IIBBL 112-1
gridion364_default.kaiju.classification	0.000115	4	2220073	Bdellovibrio sp. NC01
gridion364_default.kaiju.classification	0.000115	4	2268461	Microbacterium sp. ABRD_28
gridion364_default.kaiju.classification	0.000115	4	2282475	Achromobacter sp. B7
gridion364_default.kaiju.classification	0.000115	4	2293862	Ruegeria sp. AD91A
gridion364_default.kaiju.classification	0.000115	4	2294119	Flavobacterium sp. CJ74
gridion364_default.kaiju.classification	0.000115	4	2303332	Cellvibrio sp. KY-GH-1
gridion364_default.kaiju.classification	0.000115	4	2341112	Georhizobium profundi
gridion364_default.kaiju.classification	0.000115	4	2447890	Serratia sp. 1D1416
gridion364_default.kaiju.classification	0.000115	4	2483360	Thermus caldilimi
gridion364_default.kaiju.classification	0.000115	4	2488819	Corynebacterium endometrii
gridion364_default.kaiju.classification	0.000115	4	2493669	Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1
gridion364_default.kaiju.classification	0.000115	4	2493672	Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1
gridion364_default.kaiju.classification	0.000115	4	2493676	Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1
gridion364_default.kaiju.classification	0.000115	4	2500548	Acetobacter oryzoeni
gridion364_default.kaiju.classification	0.000115	4	2502781	Hymenobacter jejuensis
gridion364_default.kaiju.classification	0.000115	4	2508726	Candidatus Nitrosopumilus sp. SW
gridion364_default.kaiju.classification	0.000115	4	2509614	Rhodoferax sediminis
gridion364_default.kaiju.classification	0.000115	4	2528037	Eikenella exigua
gridion364_default.kaiju.classification	0.000115	4	2529386	Bacillus sp. SYJ
gridion364_default.kaiju.classification	0.000115	4	2557994	Sphingobacterium sp. CZ-2
gridion364_default.kaiju.classification	0.000115	4	2565556	Sphingopyxis sp. PAMC25046
gridion364_default.kaiju.classification	0.000115	4	2575374	Arthrobacter sp. 24S4-2
gridion364_default.kaiju.classification	0.000115	4	2579250	Nautilia sp. PV-1
gridion364_default.kaiju.classification	0.000115	4	2583823	Desulfovibrio sp. IOR2
gridion364_default.kaiju.classification	0.000115	4	2584094	Sphingorhabdus sp. SMR4y
gridion364_default.kaiju.classification	0.000115	4	2591463	Brevundimonas sp. M20
gridion364_default.kaiju.classification	0.000115	4	2591635	Wolbachia endosymbiont of Carposina sasakii
gridion364_default.kaiju.classification	0.000115	4	2592625	Brucella sp. 2280
gridion364_default.kaiju.classification	0.000115	4	2592654	Lysinimonas sp. KACC 19322
gridion364_default.kaiju.classification	0.000115	4	2593973	Serinicoccus sp. W204
gridion364_default.kaiju.classification	0.000115	4	2594473	Sphingomonas sp. AE3
gridion364_default.kaiju.classification	0.000115	4	2599641	Corynebacterium sp. sy039
gridion364_default.kaiju.classification	0.000115	4	2603277	Rhizobium sp. WL3
gridion364_default.kaiju.classification	0.000115	4	2604047	Paraburkholderia sp. Msb3
gridion364_default.kaiju.classification	0.000115	4	2604537	Altererythrobacter sp. BO-6
gridion364_default.kaiju.classification	0.000115	4	2609258	Rathayibacter sp. VKM Ac-2805
gridion364_default.kaiju.classification	0.000115	4	2610902	Halomicrobium sp. LC1Hm
gridion364_default.kaiju.classification	0.000115	4	2676077	Sphingobium sp. CAP-1
gridion364_default.kaiju.classification	0.000115	4	2683967	Mycoplasma sp. NEAQ87857
gridion364_default.kaiju.classification	0.000115	4	2686361	Polaribacter sp. L3A8
gridion364_default.kaiju.classification	0.000115	4	2686362	Cellulophaga sp. L1A9
gridion364_default.kaiju.classification	0.000115	4	2692756	Lactobacillus sp. P38
gridion364_default.kaiju.classification	0.000115	4	2714932	Hymenobacter sp. HDW8
gridion364_default.kaiju.classification	0.000115	4	2714934	Leucobacter sp. HDW9B
gridion364_default.kaiju.classification	0.000086	3	72	Simonsiella muelleri
gridion364_default.kaiju.classification	0.000086	3	293	Brevundimonas diminuta
gridion364_default.kaiju.classification	0.000086	3	452	Legionella spiritensis
gridion364_default.kaiju.classification	0.000086	3	486	Neisseria lactamica
gridion364_default.kaiju.classification	0.000086	3	492	Neisseria animalis
gridion364_default.kaiju.classification	0.000086	3	495	Neisseria elongata
gridion364_default.kaiju.classification	0.000086	3	631	Yersinia intermedia
gridion364_default.kaiju.classification	0.000086	3	715	Actinobacillus pleuropneumoniae
gridion364_default.kaiju.classification	0.000086	3	726	Haemophilus haemolyticus
gridion364_default.kaiju.classification	0.000086	3	762	Avibacterium volantium
gridion364_default.kaiju.classification	0.000086	3	787	Rickettsia australis
gridion364_default.kaiju.classification	0.000086	3	850	Fusobacterium mortiferum
gridion364_default.kaiju.classification	0.000086	3	856	Fusobacterium varium
gridion364_default.kaiju.classification	0.000086	3	950	Neorickettsia risticii
gridion364_default.kaiju.classification	0.000086	3	984	Pedobacter heparinus
gridion364_default.kaiju.classification	0.000086	3	1017	Capnocytophaga gingivalis
gridion364_default.kaiju.classification	0.000086	3	1102	Prosthecochloris aestuarii
gridion364_default.kaiju.classification	0.000086	3	1318	Streptococcus parasanguinis
gridion364_default.kaiju.classification	0.000086	3	1353	Enterococcus gallinarum
gridion364_default.kaiju.classification	0.000086	3	1522	[Clostridium] innocuum
gridion364_default.kaiju.classification	0.000086	3	1612	Lactobacillus farciminis
gridion364_default.kaiju.classification	0.000086	3	1648	Erysipelothrix rhusiopathiae
gridion364_default.kaiju.classification	0.000086	3	1718	Corynebacterium glutamicum
gridion364_default.kaiju.classification	0.000086	3	1724	Corynebacterium renale
gridion364_default.kaiju.classification	0.000086	3	1774	Mycobacteroides chelonae
gridion364_default.kaiju.classification	0.000086	3	1916	Streptomyces lividans
gridion364_default.kaiju.classification	0.000086	3	2187	Methanococcus vannielii
gridion364_default.kaiju.classification	0.000086	3	2188	Methanococcus voltae
gridion364_default.kaiju.classification	0.000086	3	2198	Methanoculleus marisnigri
gridion364_default.kaiju.classification	0.000086	3	2283	Acidianus ambivalens
gridion364_default.kaiju.classification	0.000086	3	2325	Thermoanaerobacter kivui
gridion364_default.kaiju.classification	0.000086	3	13769	Natrialba magadii
gridion364_default.kaiju.classification	0.000086	3	13773	Pyrobaculum aerophilum
gridion364_default.kaiju.classification	0.000086	3	28037	Streptococcus mitis
gridion364_default.kaiju.classification	0.000086	3	28080	Campylobacter upsaliensis
gridion364_default.kaiju.classification	0.000086	3	28135	Prevotella oris
gridion364_default.kaiju.classification	0.000086	3	28198	Arcobacter cryaerophilus
gridion364_default.kaiju.classification	0.000086	3	28258	Cobetia marina
gridion364_default.kaiju.classification	0.000086	3	29288	Natronococcus occultus
gridion364_default.kaiju.classification	0.000086	3	29343	[Clostridium] cellulosi
gridion364_default.kaiju.classification	0.000086	3	29438	Pseudomonas savastanoi
gridion364_default.kaiju.classification	0.000086	3	29497	Vibrio splendidus
gridion364_default.kaiju.classification	0.000086	3	29498	Vibrio tubiashii
gridion364_default.kaiju.classification	0.000086	3	29556	Mycoplasma gallinaceum
gridion364_default.kaiju.classification	0.000086	3	31998	Methylobacterium radiotolerans
gridion364_default.kaiju.classification	0.000086	3	33888	Rathayibacter tritici
gridion364_default.kaiju.classification	0.000086	3	33941	Geobacillus thermoleovorans
gridion364_default.kaiju.classification	0.000086	3	33995	Komagataeibacter europaeus
gridion364_default.kaiju.classification	0.000086	3	34085	Riemerella anatipestifer
gridion364_default.kaiju.classification	0.000086	3	35746	Haloferax gibbonsii
gridion364_default.kaiju.classification	0.000086	3	35791	Rickettsia massiliae
gridion364_default.kaiju.classification	0.000086	3	35818	Helicobacter pullorum
gridion364_default.kaiju.classification	0.000086	3	37636	Thermus scotoductus
gridion364_default.kaiju.classification	0.000086	3	37929	Glutamicibacter nicotianae
gridion364_default.kaiju.classification	0.000086	3	38289	Corynebacterium jeikeium
gridion364_default.kaiju.classification	0.000086	3	38301	Corynebacterium minutissimum
gridion364_default.kaiju.classification	0.000086	3	38323	Bartonella henselae
gridion364_default.kaiju.classification	0.000086	3	39689	Mycobacterium gallinarum
gridion364_default.kaiju.classification	0.000086	3	39766	Sulfurimonas denitrificans
gridion364_default.kaiju.classification	0.000086	3	40214	Acinetobacter johnsonii
gridion364_default.kaiju.classification	0.000086	3	40542	Leptotrichia buccalis
gridion364_default.kaiju.classification	0.000086	3	43663	Paenarthrobacter aurescens
gridion364_default.kaiju.classification	0.000086	3	43990	Corynebacterium segmentosum
gridion364_default.kaiju.classification	0.000086	3	44674	Sulfurospirillum barnesii
gridion364_default.kaiju.classification	0.000086	3	44930	Natronobacterium gregoryi
gridion364_default.kaiju.classification	0.000086	3	45056	Legionella adelaidensis
gridion364_default.kaiju.classification	0.000086	3	45362	Mycoplasma bovoculi
gridion364_default.kaiju.classification	0.000086	3	46541	Thermosipho melanesiensis
gridion364_default.kaiju.classification	0.000086	3	47490	Thermoanaerobacterium aotearoense
gridion364_default.kaiju.classification	0.000086	3	48074	Microbulbifer hydrolyticus
gridion364_default.kaiju.classification	0.000086	3	48664	Xanthomonas fragariae
gridion364_default.kaiju.classification	0.000086	3	53442	Eubacterium callanderi
gridion364_default.kaiju.classification	0.000086	3	53952	Thermococcus peptonophilus
gridion364_default.kaiju.classification	0.000086	3	54005	Peptoniphilus harei
gridion364_default.kaiju.classification	0.000086	3	56459	Xanthomonas vasicola
gridion364_default.kaiju.classification	0.000086	3	57487	Pseudothermotoga hypogea
gridion364_default.kaiju.classification	0.000086	3	58290	Archaeoglobus veneficus
gridion364_default.kaiju.classification	0.000086	3	59600	Cellulophaga algicola
gridion364_default.kaiju.classification	0.000086	3	60217	Shewanella violacea
gridion364_default.kaiju.classification	0.000086	3	60548	Paraburkholderia graminis
gridion364_default.kaiju.classification	0.000086	3	62320	Haloterrigena turkmenica
gridion364_default.kaiju.classification	0.000086	3	64160	Desulfurobacterium thermolithotrophum
gridion364_default.kaiju.classification	0.000086	3	70348	Acinetobacter dispersus
gridion364_default.kaiju.classification	0.000086	3	70864	Shewanella pealeana
gridion364_default.kaiju.classification	0.000086	3	73913	Methanocaldococcus vulcanius
gridion364_default.kaiju.classification	0.000086	3	74700	Entomoplasma freundtii
gridion364_default.kaiju.classification	0.000086	3	75985	Mannheimia haemolytica
gridion364_default.kaiju.classification	0.000086	3	80866	Delftia acidovorans
gridion364_default.kaiju.classification	0.000086	3	83559	Chlamydia suis
gridion364_default.kaiju.classification	0.000086	3	84022	Clostridium aceticum
gridion364_default.kaiju.classification	0.000086	3	85402	Mannheimia granulomatis
gridion364_default.kaiju.classification	0.000086	3	85701	Bartonella tribocorum
gridion364_default.kaiju.classification	0.000086	3	92245	Thiomicrospira aerophila
gridion364_default.kaiju.classification	0.000086	3	92947	Ketogulonicigenium robustum
gridion364_default.kaiju.classification	0.000086	3	93222	Pandoraea sputorum
gridion364_default.kaiju.classification	0.000086	3	96773	Thauera chlorobenzoica
gridion364_default.kaiju.classification	0.000086	3	96942	Vitreoscilla sp. C1
gridion364_default.kaiju.classification	0.000086	3	105560	Methylibium petroleiphilum
gridion364_default.kaiju.classification	0.000086	3	108150	Thermoanaerobacter italicus
gridion364_default.kaiju.classification	0.000086	3	122420	Thermococcus sp. P6
gridion364_default.kaiju.classification	0.000086	3	134534	Acinetobacter gyllenbergii
gridion364_default.kaiju.classification	0.000086	3	134536	Paraburkholderia caledonica
gridion364_default.kaiju.classification	0.000086	3	137545	Serratia quinivorans
gridion364_default.kaiju.classification	0.000086	3	142650	Mycoplasma phocirhinis
gridion364_default.kaiju.classification	0.000086	3	145261	Methanothermobacter wolfeii
gridion364_default.kaiju.classification	0.000086	3	148813	Sulfuricurvum kujiense
gridion364_default.kaiju.classification	0.000086	3	151081	Pseudoalteromonas ruthenica
gridion364_default.kaiju.classification	0.000086	3	152682	Sphingomonas melonis
gridion364_default.kaiju.classification	0.000086	3	153151	Parageobacillus toebii
gridion364_default.kaiju.classification	0.000086	3	156978	Corynebacterium imitans
gridion364_default.kaiju.classification	0.000086	3	161895	Corynebacterium phocae
gridion364_default.kaiju.classification	0.000086	3	164514	Blattabacterium punctulatus
gridion364_default.kaiju.classification	0.000086	3	171279	Mycoplasma anatis
gridion364_default.kaiju.classification	0.000086	3	171285	Mycoplasma glycophilum
gridion364_default.kaiju.classification	0.000086	3	172049	Thermococcus sibiricus
gridion364_default.kaiju.classification	0.000086	3	181487	Schaalia cardiffensis
gridion364_default.kaiju.classification	0.000086	3	185008	Butyrivibrio hungatei
gridion364_default.kaiju.classification	0.000086	3	187303	Methylocystis sp. SC2
gridion364_default.kaiju.classification	0.000086	3	190895	Vibrio rotiferianus
gridion364_default.kaiju.classification	0.000086	3	191579	Fluviicola taffensis
gridion364_default.kaiju.classification	0.000086	3	202747	Sulfurimonas autotrophica
gridion364_default.kaiju.classification	0.000086	3	202956	Acinetobacter towneri
gridion364_default.kaiju.classification	0.000086	3	203907	Candidatus Blochmannia floridanus
gridion364_default.kaiju.classification	0.000086	3	206403	Sulfurovum lithotrophicum
gridion364_default.kaiju.classification	0.000086	3	215578	Entomoplasma somnilux
gridion364_default.kaiju.classification	0.000086	3	215689	Erwinia sp. Ejp617
gridion364_default.kaiju.classification	0.000086	3	216946	Spiroplasma turonicum
gridion364_default.kaiju.classification	0.000086	3	216963	Spiroplasma sp. TIUS-1
gridion364_default.kaiju.classification	0.000086	3	219572	Pseudomonas antarctica
gridion364_default.kaiju.classification	0.000086	3	222805	Mycobacterium chimaera
gridion364_default.kaiju.classification	0.000086	3	240521	Rhizobium daejeonense
gridion364_default.kaiju.classification	0.000086	3	252970	Paraburkholderia phenoliruptrix
gridion364_default.kaiju.classification	0.000086	3	260714	Campylobacter insulaenigrae
gridion364_default.kaiju.classification	0.000086	3	266749	Chryseobacterium jeonii
gridion364_default.kaiju.classification	0.000086	3	271865	Ochrobactrum quorumnocens
gridion364_default.kaiju.classification	0.000086	3	273677	Microbacterium oleivorans
gridion364_default.kaiju.classification	0.000086	3	274537	Chlorobaculum limnaeum
gridion364_default.kaiju.classification	0.000086	3	296842	Desulfovibrio carbinolicus
gridion364_default.kaiju.classification	0.000086	3	308754	Rhodovulum sp. MB263
gridion364_default.kaiju.classification	0.000086	3	309868	Candidatus Liberibacter americanus
gridion364_default.kaiju.classification	0.000086	3	324079	Spiroplasma tabanidicola
gridion364_default.kaiju.classification	0.000086	3	326544	Paraglaciecola psychrophila
gridion364_default.kaiju.classification	0.000086	3	328515	Nonlabens dokdonensis
gridion364_default.kaiju.classification	0.000086	3	332056	Sphingobium japonicum
gridion364_default.kaiju.classification	0.000086	3	332410	Exiguobacterium sibiricum
gridion364_default.kaiju.classification	0.000086	3	335659	Bradyrhizobium sp. S23321
gridion364_default.kaiju.classification	0.000086	3	336203	Sphingobium fuliginis
gridion364_default.kaiju.classification	0.000086	3	348826	Natronorubrum aibiense
gridion364_default.kaiju.classification	0.000086	3	349751	Corynebacterium marinum
gridion364_default.kaiju.classification	0.000086	3	363952	Comamonas thiooxydans
gridion364_default.kaiju.classification	0.000086	3	371601	Bacteroides xylanisolvens
gridion364_default.kaiju.classification	0.000086	3	374106	Campylobacter cuniculorum
gridion364_default.kaiju.classification	0.000086	3	387343	Halopiger xanaduensis
gridion364_default.kaiju.classification	0.000086	3	399497	Tessaracoccus flavescens
gridion364_default.kaiju.classification	0.000086	3	403957	Virgibacillus sp. SK37
gridion364_default.kaiju.classification	0.000086	3	404941	Mycobacteroides salmoniphilum
gridion364_default.kaiju.classification	0.000086	3	407020	Sphingobium sp. MI1205
gridion364_default.kaiju.classification	0.000086	3	411153	Gramella forsetii
gridion364_default.kaiju.classification	0.000086	3	418699	Azoarcus olearius
gridion364_default.kaiju.classification	0.000086	3	430914	Halorhabdus tiamatea
gridion364_default.kaiju.classification	0.000086	3	434010	Hydrogenophaga sp. PBL-H3
gridion364_default.kaiju.classification	0.000086	3	434014	Variovorax sp. PBL-E5
gridion364_default.kaiju.classification	0.000086	3	444444	Chelatococcus daeguensis
gridion364_default.kaiju.classification	0.000086	3	481743	Paenibacillus sp. Y412MC10
gridion364_default.kaiju.classification	0.000086	3	484429	Sphingobium sp. YBL2
gridion364_default.kaiju.classification	0.000086	3	488729	Burkholderia metallica
gridion364_default.kaiju.classification	0.000086	3	488732	Burkholderia diffusa
gridion364_default.kaiju.classification	0.000086	3	529884	Rhodoluna lacicola
gridion364_default.kaiju.classification	0.000086	3	535712	Candidatus Rhodoluna planktonica
gridion364_default.kaiju.classification	0.000086	3	543913	beta proteobacterium CB
gridion364_default.kaiju.classification	0.000086	3	544556	Geobacillus sp. Y412MC61
gridion364_default.kaiju.classification	0.000086	3	544580	Actinomyces oris
gridion364_default.kaiju.classification	0.000086	3	549298	Francisella halioticida
gridion364_default.kaiju.classification	0.000086	3	556054	Polynucleobacter difficilis
gridion364_default.kaiju.classification	0.000086	3	563169	Bacillus sp. SJ-10
gridion364_default.kaiju.classification	0.000086	3	571256	Ochrobactrum pituitosum
gridion364_default.kaiju.classification	0.000086	3	575200	Corynebacterium maris
gridion364_default.kaiju.classification	0.000086	3	582419	Thermococcus paralvinellae
gridion364_default.kaiju.classification	0.000086	3	585423	Synechococcus sp. KORDI-49
gridion364_default.kaiju.classification	0.000086	3	591154	Methylacidiphilum fumariolicum
gridion364_default.kaiju.classification	0.000086	3	593909	Mesorhizobium opportunistum
gridion364_default.kaiju.classification	0.000086	3	640510	Burkholderia sp. CCGE1001
gridion364_default.kaiju.classification	0.000086	3	649196	Sphingobacterium hotanense
gridion364_default.kaiju.classification	0.000086	3	658644	Pseudomonas sp. R5-89-07
gridion364_default.kaiju.classification	0.000086	3	669502	Candidatus Profftella armatura
gridion364_default.kaiju.classification	0.000086	3	671990	Serratia sp. FGI94
gridion364_default.kaiju.classification	0.000086	3	682956	Paenibacillus jilunlii
gridion364_default.kaiju.classification	0.000086	3	696485	Vibrio owensii
gridion364_default.kaiju.classification	0.000086	3	702113	Novosphingobium sp. PP1Y
gridion364_default.kaiju.classification	0.000086	3	713059	TM7 phylum sp. oral taxon 488
gridion364_default.kaiju.classification	0.000086	3	739141	Methylobacterium sp. XJLW
gridion364_default.kaiju.classification	0.000086	3	743722	Sphingobacterium sp. 21
gridion364_default.kaiju.classification	0.000086	3	859653	alpha proteobacterium HIMB5
gridion364_default.kaiju.classification	0.000086	3	861208	Agrobacterium sp. H13-3
gridion364_default.kaiju.classification	0.000086	3	863372	Herbaspirillum huttiense
gridion364_default.kaiju.classification	0.000086	3	877500	Arcobacter anaerophilus
gridion364_default.kaiju.classification	0.000086	3	878220	Chryseobacterium sp. StRB126
gridion364_default.kaiju.classification	0.000086	3	925818	Methylobacterium sp. AMS5
gridion364_default.kaiju.classification	0.000086	3	983548	Dokdonia sp. 4H-3-7-5
gridion364_default.kaiju.classification	0.000086	3	1048396	Halopenitus persicus
gridion364_default.kaiju.classification	0.000086	3	1054217	Thermoplasmatales archaeon BRNA1
gridion364_default.kaiju.classification	0.000086	3	1073996	Halohasta litchfieldiae
gridion364_default.kaiju.classification	0.000086	3	1118153	Halomonas sp. GFAJ-1
gridion364_default.kaiju.classification	0.000086	3	1118963	Arthrobacter sp. Rue61a
gridion364_default.kaiju.classification	0.000086	3	1134435	Thauera humireducens
gridion364_default.kaiju.classification	0.000086	3	1159327	Pontimonas salivibrio
gridion364_default.kaiju.classification	0.000086	3	1175444	Methanocella conradii
gridion364_default.kaiju.classification	0.000086	3	1177574	Prevotella jejuni
gridion364_default.kaiju.classification	0.000086	3	1229909	Candidatus Nitrosopumilus sediminis
gridion364_default.kaiju.classification	0.000086	3	1231000	Corynebacterium lactis
gridion364_default.kaiju.classification	0.000086	3	1263550	Edwardsiella piscicida
gridion364_default.kaiju.classification	0.000086	3	1316596	Capnocytophaga sp. oral taxon 878
gridion364_default.kaiju.classification	0.000086	3	1324352	Chryseobacterium gallinarum
gridion364_default.kaiju.classification	0.000086	3	1325115	Bradyrhizobium guangxiense
gridion364_default.kaiju.classification	0.000086	3	1331682	Brachybacterium ginsengisoli
gridion364_default.kaiju.classification	0.000086	3	1336794	Formosa sp. Hel1_33_131
gridion364_default.kaiju.classification	0.000086	3	1379702	Methanobacterium sp. MB1
gridion364_default.kaiju.classification	0.000086	3	1379909	Rufibacter sp. DG15C
gridion364_default.kaiju.classification	0.000086	3	1400053	Bacteroidales bacterium CF
gridion364_default.kaiju.classification	0.000086	3	1404367	Bradyrhizobium symbiodeficiens
gridion364_default.kaiju.classification	0.000086	3	1415630	Pseudomonas sp. TKP
gridion364_default.kaiju.classification	0.000086	3	1446467	Hymenobacter swuensis
gridion364_default.kaiju.classification	0.000086	3	1457141	Chlamydia avium
gridion364_default.kaiju.classification	0.000086	3	1458307	Octadecabacter temperatus
gridion364_default.kaiju.classification	0.000086	3	1458426	Serpentinomonas mccroryi
gridion364_default.kaiju.classification	0.000086	3	1476754	Streptomyces sp. 604F
gridion364_default.kaiju.classification	0.000086	3	1495769	Candidatus Evansia muelleri
gridion364_default.kaiju.classification	0.000086	3	1496080	Brevibacterium sp. YB235
gridion364_default.kaiju.classification	0.000086	3	1499308	Paracoccus mutanolyticus
gridion364_default.kaiju.classification	0.000086	3	1500843	Rhodococcus biphenylivorans
gridion364_default.kaiju.classification	0.000086	3	1501269	Prochlorococcus sp. MIT 0801
gridion364_default.kaiju.classification	0.000086	3	1508420	Thermotoga profunda
gridion364_default.kaiju.classification	0.000086	3	1529069	Polaribacter sp. BM10
gridion364_default.kaiju.classification	0.000086	3	1547898	Haloplanus sp. CBA1112
gridion364_default.kaiju.classification	0.000086	3	1550728	Blastomonas fulva
gridion364_default.kaiju.classification	0.000086	3	1571470	Rhizobium sp. ACO-34A
gridion364_default.kaiju.classification	0.000086	3	1573719	Pseudomonas sp. S35
gridion364_default.kaiju.classification	0.000086	3	1578828	Edwardsiella sp. EA181011
gridion364_default.kaiju.classification	0.000086	3	1580092	Nitrosopumilus adriaticus
gridion364_default.kaiju.classification	0.000086	3	1581011	Sulfurospirillum sp. UCH001
gridion364_default.kaiju.classification	0.000086	3	1581557	Candidatus Methylopumilus planktonicus
gridion364_default.kaiju.classification	0.000086	3	1591409	Pseudohalocynthiibacter aestuariivivens
gridion364_default.kaiju.classification	0.000086	3	1598147	Planococcus faecalis
gridion364_default.kaiju.classification	0.000086	3	1609966	Confluentimicrobium sp. EMB200-NS6
gridion364_default.kaiju.classification	0.000086	3	1617283	Flavobacterium nitrogenifigens
gridion364_default.kaiju.classification	0.000086	3	1619308	Cnuibacter physcomitrellae
gridion364_default.kaiju.classification	0.000086	3	1637862	Burkholderia sp. LA-2-3-30-S1-D2
gridion364_default.kaiju.classification	0.000086	3	1637869	Burkholderia sp. MSMB0856
gridion364_default.kaiju.classification	0.000086	3	1652495	Corynebacterium crudilactis
gridion364_default.kaiju.classification	0.000086	3	1673076	Sphingobium hydrophobicum
gridion364_default.kaiju.classification	0.000086	3	1714845	Alteromonas sp. BL110
gridion364_default.kaiju.classification	0.000086	3	1715806	Methanosarcina flavescens
gridion364_default.kaiju.classification	0.000086	3	1721091	Chryseobacterium sp. IHB B 17019
gridion364_default.kaiju.classification	0.000086	3	1736674	Algibacter alginicilyticus
gridion364_default.kaiju.classification	0.000086	3	1749259	Marinobacter sp. LQ44
gridion364_default.kaiju.classification	0.000086	3	1756993	Phytobacter sp. SCO41
gridion364_default.kaiju.classification	0.000086	3	1758178	Celeribacter ethanolicus
gridion364_default.kaiju.classification	0.000086	3	1774273	Polaribacter vadi
gridion364_default.kaiju.classification	0.000086	3	1821625	Streptomyces sp. VN1
gridion364_default.kaiju.classification	0.000086	3	1823760	Pasteurellaceae bacterium RH1A
gridion364_default.kaiju.classification	0.000086	3	1825976	Neorhizobium sp. NCHU2750
gridion364_default.kaiju.classification	0.000086	3	1826872	Candidatus Nitrosocosmicus exaquare
gridion364_default.kaiju.classification	0.000086	3	1827300	Pseudomonas sp. MYb193
gridion364_default.kaiju.classification	0.000086	3	1848755	Actinobacteria bacterium IMCC26077
gridion364_default.kaiju.classification	0.000086	3	1850093	Hymenobacter nivis
gridion364_default.kaiju.classification	0.000086	3	1868135	Enterobacter sp. HK169
gridion364_default.kaiju.classification	0.000086	3	1870984	Anaerococcus mediterraneensis
gridion364_default.kaiju.classification	0.000086	3	1884905	Candidatus Planktophila versatilis
gridion364_default.kaiju.classification	0.000086	3	1891094	Pandoraea fibrosis
gridion364_default.kaiju.classification	0.000086	3	1898684	Pseudomonas sp. LPH1
gridion364_default.kaiju.classification	0.000086	3	1914992	Streptomyces sp. DUT11
gridion364_default.kaiju.classification	0.000086	3	1920116	Leclercia sp. LSNIH3
gridion364_default.kaiju.classification	0.000086	3	1920749	Candidatus Mancarchaeum acidiphilum
gridion364_default.kaiju.classification	0.000086	3	1921510	Tardibacter chloracetimidivorans
gridion364_default.kaiju.classification	0.000086	3	1921565	Proteus sp. CD3
gridion364_default.kaiju.classification	0.000086	3	1936081	Seonamhaeicola sp. S2-3
gridion364_default.kaiju.classification	0.000086	3	1940790	Sedimentisphaera cyanobacteriorum
gridion364_default.kaiju.classification	0.000086	3	1945657	Capnocytophaga sp. H2931
gridion364_default.kaiju.classification	0.000086	3	1960083	Actinomyces gaoshouyii
gridion364_default.kaiju.classification	0.000086	3	1961713	Streptomyces sp. MOE7
gridion364_default.kaiju.classification	0.000086	3	1971364	Halomonas sp. GT
gridion364_default.kaiju.classification	0.000086	3	2017484	Brachybacterium vulturis
gridion364_default.kaiju.classification	0.000086	3	2025808	Vibrio qinghaiensis
gridion364_default.kaiju.classification	0.000086	3	2026885	Candidatus Bipolaricaulis anaerobius
